Gender,Race,MOS_Type,taxnum,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Male,Black,Civilian,336608,CIV,Male,10/14/1986,34,30
Female,Black,Civilian,336799,CIV,Female,08/03/1998,22,20
Male,Black,Civilian,336913,CIV,Male,05/15/1989,31,30
Female,Black,Civilian,336979,CIV,Female,05/01/1995,26,25
Female,Black,Civilian,337327,CIV,Female,02/13/1995,26,25
Male,Black,Civilian,337346,CIV,Male,05/01/1995,26,25
Female,Black,Civilian,337580,CIV,Female,01/04/1999,22,20
Female,Black,Civilian,337583,CIV,Female,01/04/1999,22,20
Male,Black,Civilian,337608,CIV,Male,01/27/1999,22,20
Female,Black,Civilian,337620,CIV,Female,02/01/1999,22,20
Female,Black,Civilian,337640,CIV,Female,02/08/1999,22,20
Female,Black,Civilian,337650,CIV,Female,02/10/1999,22,20
Female,Black,Civilian,337660,CIV,Female,02/10/1999,22,20
Male,Black,Civilian,337745,CIV,Male,02/11/1999,22,20
Female,Black,Civilian,337931,CIV,Female,04/26/1999,22,20
Female,Black,Civilian,337957,CIV,Female,06/07/1999,21,20
Female,Black,Civilian,337960,CIV,Female,06/07/1999,21,20
Female,Black,Civilian,337970,CIV,Female,06/07/1999,21,20
Female,Black,Civilian,338661,CIV,Female,09/24/1999,21,20
Female,Black,Civilian,338677,CIV,Female,09/24/1999,21,20
Male,Black,Civilian,338687,CIV,Male,10/05/1999,21,20
Female,Black,Civilian,338759,CIV,Female,10/25/1999,21,20
Female,Black,Civilian,338780,CIV,Female,10/27/1999,21,20
Female,Black,Civilian,338866,CIV,Female,11/29/1999,21,20
Male,Black,Civilian,338918,CIV,Male,11/29/1999,21,20
Female,Black,Civilian,338995,CIV,Female,01/03/2000,21,20
Male,Black,Civilian,339171,CIV,Male,01/18/2000,21,20
Female,Black,Civilian,339262,CIV,Female,03/17/2000,21,20
Female,Black,Civilian,339278,CIV,Female,03/17/2000,21,20
Female,Black,Civilian,339286,CIV,Female,03/17/2000,21,20
Male,Black,Civilian,339292,CIV,Male,03/17/2000,21,20
Female,Black,Civilian,339335,CIV,Female,04/27/2000,21,20
Female,Black,Civilian,339359,CIV,Female,05/25/2000,20,20
Female,Black,Civilian,339367,CIV,Female,05/25/2000,20,20
Female,Black,Civilian,339370,CIV,Female,05/25/2000,20,20
Female,Black,Civilian,339384,CIV,Female,05/25/2000,20,20
Female,Black,Civilian,339389,CIV,Female,05/25/2000,20,20
Female,Black,Civilian,339420,CIV,Female,05/25/2000,20,20
Female,Black,Civilian,339426,CIV,Female,05/25/2000,20,20
Female,Black,Civilian,339568,CIV,Female,05/30/2000,20,20
Male,Black,Civilian,339843,CIV,Male,07/10/2000,20,20
Female,Black,Civilian,339969,CIV,Female,07/28/2000,20,20
Female,Black,Civilian,340116,CIV,Female,07/31/2000,20,20
Female,Black,Civilian,340603,CIV,Female,08/28/2000,20,20
Female,Black,Civilian,340607,CIV,Female,08/28/2000,20,20
Female,Black,Civilian,340634,CIV,Female,09/05/2000,20,20
Female,Black,Civilian,340665,CIV,Female,11/17/2000,20,20
Female,Black,Civilian,340716,CIV,Female,11/17/2000,20,20
Male,Black,Civilian,340782,CIV,Male,12/04/2000,20,20
Male,Black,Civilian,340856,CIV,Male,12/18/2000,20,20
Male,Black,Civilian,341102,CIV,Male,02/01/2001,20,20
Male,Black,Civilian,341107,CIV,Male,02/13/2001,20,20
Female,Black,Civilian,341109,CIV,Female,02/13/2001,20,20
Male,Black,Civilian,341113,CIV,Male,02/20/2001,20,20
Male,Black,Civilian,341137,CIV,Male,02/22/2001,20,20
Female,Black,Civilian,341412,CIV,Female,02/23/2001,20,20
Female,Black,Civilian,341651,CIV,Female,04/23/2001,20,20
Female,Black,Civilian,341692,CIV,Female,04/27/2001,20,20
Female,Black,Civilian,341706,CIV,Female,04/27/2001,20,20
Female,Black,Civilian,341775,CIV,Female,05/04/2001,20,20
Female,Black,Civilian,341814,CIV,Female,05/04/2001,20,20
Female,Black,Civilian,341826,CIV,Female,05/04/2001,20,20
Female,Black,Civilian,341842,CIV,Female,05/07/2001,19,15
Male,Black,Civilian,341863,CIV,Male,05/16/2001,19,15
Female,Black,Civilian,341872,CIV,Female,05/16/2001,19,15
Female,Black,Civilian,341911,CIV,Female,05/21/2001,19,15
Female,Black,Civilian,342559,CIV,Female,06/20/2001,19,15
Female,Black,Civilian,342566,CIV,Female,06/20/2001,19,15
Male,Black,Civilian,342587,CIV,Male,06/20/2001,19,15
Female,Black,Civilian,342806,CIV,Female,07/10/2001,19,15
Male,Black,Civilian,342859,CIV,Male,08/29/2001,19,15
Male,Black,Civilian,343303,CIV,Male,10/09/2001,19,15
Female,Black,Civilian,343519,CIV,Female,12/17/2001,19,15
Female,Black,Civilian,343863,CIV,Female,03/04/2002,19,15
Female,Black,Civilian,344043,CIV,Female,05/14/2002,18,15
Male,Black,Civilian,344401,CIV,Male,08/01/2002,18,15
Male,Black,Civilian,344684,CIV,Male,09/16/2002,18,15
Male,Black,Civilian,344728,CIV,Male,12/09/2002,18,15
Male,Black,Civilian,345021,CIV,Male,04/11/2003,18,15
Female,Black,Civilian,345026,CIV,Female,04/11/2003,18,15
Female,Black,Civilian,345029,CIV,Female,04/11/2003,18,15
Female,Black,Civilian,345033,CIV,Female,04/11/2003,18,15
Male,Black,Civilian,345213,CIV,Male,05/05/2003,18,15
Male,Black,Civilian,345303,CIV,Male,05/27/2003,17,15
Female,Black,Civilian,345966,CIV,Female,09/19/2003,17,15
Female,Black,Civilian,345987,CIV,Female,09/22/2003,17,15
Male,Black,Civilian,346242,CIV,Male,10/20/2003,17,15
Male,Black,Civilian,346248,CIV,Male,11/17/2003,17,15
Female,Black,Civilian,346437,CIV,Female,02/13/2004,17,15
Male,Black,Civilian,346458,CIV,Male,02/17/2004,17,15
Male,Black,Civilian,346466,CIV,Male,02/17/2004,17,15
Female,Black,Civilian,346626,CIV,Female,02/23/2004,17,15
Male,Black,Civilian,346956,CIV,Male,06/30/2004,16,15
Female,Black,Civilian,347490,CIV,Female,01/24/2005,16,15
Male,Black,Civilian,347522,CIV,Male,03/01/2005,16,15
Male,Black,Civilian,347706,CIV,Male,05/09/2005,15,15
Female,Black,Civilian,347723,CIV,Female,06/13/2005,15,15
Female,Black,Civilian,347799,CIV,Female,06/13/2005,15,15
Male,Black,Civilian,348388,CIV,Male,07/18/2005,15,15
Female,Black,Civilian,348484,CIV,Female,08/03/2005,15,15
Female,Black,Civilian,348563,CIV,Female,08/22/2005,15,15
Female,Black,Civilian,348683,CIV,Female,09/12/2005,15,15
Female,Black,Civilian,348717,CIV,Female,09/16/2005,15,15
Female,Black,Civilian,348723,CIV,Female,09/16/2005,15,15
Male,Black,Civilian,348899,CIV,Male,09/26/2005,15,15
Female,Black,Civilian,348913,CIV,Female,10/11/2005,15,15
Male,Black,Civilian,348918,CIV,Male,10/11/2005,15,15
Female,Black,Civilian,349111,CIV,Female,11/14/2005,15,15
Female,Black,Civilian,349126,CIV,Female,11/28/2005,15,15
Male,Black,Civilian,349298,CIV,Male,02/06/2006,15,15
Female,Black,Civilian,349372,CIV,Female,03/27/2006,15,15
Female,Black,Civilian,349389,CIV,Female,03/27/2006,15,15
Female,Black,Civilian,349416,CIV,Female,03/27/2006,15,15
Female,Black,Civilian,349619,CIV,Female,05/08/2006,14,10
Male,Black,Civilian,349933,CIV,Male,06/19/2006,14,10
Male,Black,Civilian,350015,CIV,Male,06/22/2006,14,10
Male,Black,Civilian,350165,CIV,Male,08/02/2006,14,10
Female,Black,Civilian,350323,CIV,Female,08/28/2006,14,10
Female,Black,Civilian,350414,CIV,Female,09/03/2006,14,10
Male,Black,Civilian,350424,CIV,Male,09/03/2006,14,10
Male,Black,Civilian,350428,CIV,Male,09/03/2006,14,10
Male,Black,Civilian,350438,CIV,Male,09/03/2006,14,10
Male,Black,Civilian,350449,CIV,Male,09/03/2006,14,10
Female,Black,Civilian,350454,CIV,Female,09/03/2006,14,10
Female,Black,Civilian,350465,CIV,Female,09/07/2006,14,10
Female,Black,Civilian,350986,CIV,Female,11/13/2006,14,10
Female,Black,Civilian,351582,CIV,Female,01/22/2007,14,10
Female,Black,Civilian,351836,CIV,Female,02/23/2007,14,10
Female,Black,Civilian,351846,CIV,Female,02/23/2007,14,10
Female,Black,Civilian,352116,CIV,Female,04/23/2007,14,10
Male,Black,Civilian,352817,CIV,Male,08/09/2007,13,10
Female,Black,Civilian,352829,CIV,Female,08/20/2007,13,10
Male,Black,Civilian,352837,CIV,Male,08/20/2007,13,10
Male,Black,Civilian,352945,CIV,Male,09/10/2007,13,10
Male,Black,Civilian,353094,CIV,Male,09/10/2007,13,10
Male,Black,Civilian,353200,CIV,Male,09/17/2007,13,10
Female,Black,Civilian,353521,CIV,Female,12/10/2007,13,10
Male,Black,Civilian,353575,CIV,Male,01/07/2008,13,10
Female,Black,Civilian,353582,CIV,Female,01/22/2008,13,10
Female,Black,Civilian,353584,CIV,Female,01/22/2008,13,10
Female,Black,Civilian,353588,CIV,Female,01/22/2008,13,10
Male,Black,Civilian,353746,CIV,Male,01/28/2008,13,10
Male,Black,Civilian,353747,CIV,Male,01/28/2008,13,10
Male,Black,Civilian,354412,CIV,Male,09/08/2008,12,10
Female,Black,Civilian,354520,CIV,Female,09/22/2008,12,10
Male,Black,Civilian,355338,CIV,Male,03/02/2009,12,10
Female,Black,Civilian,355523,CIV,Female,07/27/2009,11,10
Male,Black,Civilian,355722,CIV,Male,08/17/2009,11,10
Female,Black,Civilian,356007,CIV,Female,09/15/2009,11,10
Male,Black,Civilian,356030,CIV,Male,11/09/2009,11,10
Male,Black,Civilian,356031,CIV,Male,11/09/2009,11,10
Female,Black,Civilian,356102,CIV,Female,11/16/2009,11,10
Male,Black,Civilian,356281,CIV,Male,01/19/2010,11,10
Male,Black,Civilian,356294,CIV,Male,02/16/2010,11,10
Male,Black,Civilian,356377,CIV,Male,06/02/2010,10,10
Male,Black,Civilian,356378,CIV,Male,06/02/2010,10,10
Male,Black,Civilian,356398,CIV,Male,06/03/2010,10,10
Female,Black,Civilian,356994,CIV,Female,03/14/2011,10,10
Male,Black,Civilian,357037,CIV,Male,04/25/2011,10,10
Male,Black,Civilian,357119,CIV,Male,05/02/2011,10,10
Male,Black,Civilian,357477,CIV,Male,10/11/2011,9,5
Female,Black,Civilian,357818,CIV,Female,04/09/2012,9,5
Male,Black,Civilian,358268,CIV,Male,10/07/2012,8,5
Male,Black,Civilian,358270,CIV,Male,10/07/2012,8,5
Female,Black,Civilian,358476,CIV,Female,12/03/2012,8,5
Female,Black,Civilian,358515,CIV,Female,01/09/2013,8,5
Female,Black,Civilian,358521,CIV,Female,02/04/2013,8,5
Female,Black,Civilian,358672,CIV,Female,03/04/2013,8,5
Male,Black,Civilian,359124,CIV,Male,07/15/2013,7,5
Male,Black,Civilian,359195,CIV,Male,08/30/2013,7,5
Female,Black,Civilian,359280,CIV,Female,09/16/2013,7,5
Male,Black,Civilian,359722,CIV,Male,01/16/2014,7,5
Male,Black,Civilian,359761,CIV,Male,02/10/2014,7,5
Male,Black,Civilian,361145,CIV,Male,03/17/2014,7,5
Male,Black,Civilian,361154,CIV,Male,04/07/2014,7,5
Male,Black,Civilian,361246,CIV,Male,05/05/2014,7,5
Male,Black,Civilian,361260,CIV,Male,05/19/2014,6,5
Male,Black,Civilian,361631,CIV,Male,07/23/2014,6,5
Male,Black,Civilian,361635,CIV,Male,08/04/2014,6,5
Female,Black,Civilian,361636,CIV,Female,08/11/2014,6,5
Male,Black,Civilian,361648,CIV,Male,08/18/2014,6,5
Male,Black,Civilian,361649,CIV,Male,08/18/2014,6,5
Female,Black,Civilian,361715,CIV,Female,09/08/2014,6,5
Male,Black,Civilian,361950,CIV,Male,10/09/2014,6,5
Female,Black,Civilian,362052,CIV,Female,11/17/2014,6,5
Male,Black,Civilian,362292,CIV,Male,01/12/2015,6,5
Male,Black,Civilian,362293,CIV,Male,01/12/2015,6,5
Male,Black,Civilian,362302,CIV,Male,01/26/2015,6,5
Male,Black,Civilian,362435,CIV,Male,03/02/2015,6,5
Female,Black,Civilian,362648,CIV,Female,04/27/2015,6,5
Male,Black,Civilian,362650,CIV,Male,04/27/2015,6,5
Male,Black,Civilian,362681,CIV,Male,05/01/2015,6,5
Female,Black,Civilian,362702,CIV,Female,06/01/2015,5,5
Male,Black,Civilian,362712,CIV,Male,06/15/2015,5,5
Male,Black,Civilian,362871,CIV,Male,06/29/2015,5,5
Male,Black,Civilian,363150,CIV,Male,09/08/2015,5,5
Female,Black,Civilian,363151,CIV,Female,09/08/2015,5,5
Male,Black,Civilian,363404,CIV,Male,11/02/2015,5,5
Female,Black,Civilian,363411,CIV,Female,11/23/2015,5,5
Male,Black,Civilian,363911,CIV,Male,03/28/2016,5,5
Male,Black,Civilian,363913,CIV,Male,03/28/2016,5,5
Male,Black,Civilian,364058,CIV,Male,05/16/2016,4,0
Male,Black,Civilian,364089,CIV,Male,06/06/2016,4,0
Male,Black,Civilian,364430,CIV,Male,06/20/2016,4,0
Male,Black,Civilian,364631,CIV,Male,06/27/2016,4,0
Male,Black,Civilian,364798,CIV,Male,07/05/2016,4,0
Male,Black,Civilian,364816,CIV,Male,07/18/2016,4,0
Female,Black,Civilian,364942,CIV,Female,08/15/2016,4,0
Male,Black,Civilian,364943,CIV,Male,08/15/2016,4,0
Male,Black,Civilian,365046,CIV,Male,09/06/2016,4,0
Male,Black,Civilian,365072,CIV,Male,10/03/2016,4,0
Female,Black,Civilian,365081,CIV,Female,10/17/2016,4,0
Female,Black,Civilian,365084,CIV,Female,10/17/2016,4,0
Female,Black,Civilian,365146,CIV,Female,10/24/2016,4,0
Male,Black,Civilian,365190,CIV,Male,10/31/2016,4,0
Male,Black,Civilian,365299,CIV,Male,11/09/2016,4,0
Male,Black,Civilian,365382,CIV,Male,11/14/2016,4,0
Male,Black,Civilian,365410,CIV,Male,12/19/2016,4,0
Male,Black,Civilian,365505,CIV,Male,12/27/2016,4,0
Male,Black,Civilian,365506,CIV,Male,12/27/2016,4,0
Male,Black,Civilian,365511,CIV,Male,12/27/2016,4,0
Female,Black,Civilian,365516,CIV,Female,01/03/2017,4,0
Female,Black,Civilian,365699,CIV,Female,01/23/2017,4,0
Male,Black,Civilian,365787,CIV,Male,02/14/2017,4,0
Male,Black,Civilian,365791,CIV,Male,02/21/2017,4,0
Male,Black,Civilian,366001,CIV,Male,03/06/2017,4,0
Female,Black,Civilian,366248,CIV,Female,03/13/2017,4,0
Female,Black,Civilian,366336,CIV,Female,04/24/2017,4,0
Male,Black,Civilian,366338,CIV,Male,04/24/2017,4,0
Male,Black,Civilian,366340,CIV,Male,04/24/2017,4,0
Male,Black,Civilian,366581,CIV,Male,06/02/2017,3,0
Female,Black,Civilian,366612,CIV,Female,06/12/2017,3,0
Female,Black,Civilian,366677,CIV,Female,06/15/2017,3,0
Male,Black,Civilian,366976,CIV,Male,07/10/2017,3,0
Female,Black,Civilian,366978,CIV,Female,07/10/2017,3,0
Female,Black,Civilian,366979,CIV,Female,07/10/2017,3,0
Female,Black,Civilian,366981,CIV,Female,07/10/2017,3,0
Male,Black,Civilian,367010,CIV,Male,07/17/2017,3,0
Male,Black,Civilian,367138,CIV,Male,07/24/2017,3,0
Male,Black,Civilian,367144,CIV,Male,07/31/2017,3,0
Male,Black,Civilian,367160,CIV,Male,08/07/2017,3,0
Male,Black,Civilian,367179,CIV,Male,08/07/2017,3,0
Female,Black,Civilian,367194,CIV,Female,08/21/2017,3,0
Male,Black,Civilian,367288,CIV,Male,09/05/2017,3,0
Female,Black,Civilian,367297,CIV,Female,09/05/2017,3,0
Male,Black,Civilian,367300,CIV,Male,09/05/2017,3,0
Female,Black,Civilian,367462,CIV,Female,10/10/2017,3,0
Female,Black,Civilian,367467,CIV,Female,10/10/2017,3,0
Male,Black,Civilian,367480,CIV,Male,10/10/2017,3,0
Female,Black,Civilian,367481,CIV,Female,10/10/2017,3,0
Female,Black,Civilian,367489,CIV,Female,10/16/2017,3,0
Female,Black,Civilian,367564,CIV,Female,11/13/2017,3,0
Female,Black,Civilian,367569,CIV,Female,11/13/2017,3,0
Female,Black,Civilian,367571,CIV,Female,11/13/2017,3,0
Female,Black,Civilian,367578,CIV,Female,11/13/2017,3,0
Female,Black,Civilian,367580,CIV,Female,11/13/2017,3,0
Male,Black,Civilian,367585,CIV,Male,11/13/2017,3,0
Female,Black,Civilian,367710,CIV,Female,11/13/2017,3,0
Female,Black,Civilian,367761,CIV,Female,12/18/2017,3,0
Male,Black,Civilian,367776,CIV,Male,12/18/2017,3,0
Female,Black,Civilian,367778,CIV,Female,12/18/2017,3,0
Female,Black,Civilian,367779,CIV,Female,12/18/2017,3,0
Female,Black,Civilian,367784,CIV,Female,12/18/2017,3,0
Female,Black,Civilian,367834,CIV,Female,01/02/2018,3,0
Male,Black,Civilian,367989,CIV,Male,01/29/2018,3,0
Male,Black,Civilian,367994,CIV,Male,02/12/2018,3,0
Female,Black,Civilian,368140,CIV,Female,02/26/2018,3,0
Male,Black,Civilian,368147,CIV,Male,02/26/2018,3,0
Female,Black,Civilian,368154,CIV,Female,03/05/2018,3,0
Male,Black,Civilian,368155,CIV,Male,03/12/2018,3,0
Female,Black,Civilian,368171,CIV,Female,03/16/2018,3,0
Male,Black,Civilian,368183,CIV,Male,03/19/2018,3,0
Male,Black,Civilian,368192,CIV,Male,03/19/2018,3,0
Female,Black,Civilian,368453,CIV,Female,04/16/2018,3,0
Female,Black,Civilian,368457,CIV,Female,04/16/2018,3,0
Female,Black,Civilian,368459,CIV,Female,04/16/2018,3,0
Male,Black,Civilian,368649,CIV,Male,04/30/2018,3,0
Male,Black,Civilian,368700,CIV,Male,05/07/2018,2,0
Female,Black,Civilian,368705,CIV,Female,05/21/2018,2,0
Male,Black,Civilian,368706,CIV,Male,05/21/2018,2,0
Male,Black,Civilian,368712,CIV,Male,05/21/2018,2,0
Female,Black,Civilian,368765,CIV,Female,06/04/2018,2,0
Male,Black,Civilian,368766,CIV,Male,06/11/2018,2,0
Male,Black,Civilian,368767,CIV,Male,06/11/2018,2,0
Male,Black,Civilian,369048,CIV,Male,06/25/2018,2,0
Male,Black,Civilian,369055,CIV,Male,07/02/2018,2,0
Female,Black,Civilian,369068,CIV,Female,07/09/2018,2,0
Female,Black,Civilian,369075,CIV,Female,07/23/2018,2,0
Male,Black,Civilian,369079,CIV,Male,07/23/2018,2,0
Male,Black,Civilian,369206,CIV,Male,08/13/2018,2,0
Female,Black,Civilian,369275,CIV,Female,08/27/2018,2,0
Female,Black,Civilian,369276,CIV,Female,08/27/2018,2,0
Female,Black,Civilian,369280,CIV,Female,08/27/2018,2,0
Male,Black,Civilian,369286,CIV,Male,08/27/2018,2,0
Female,Black,Civilian,369292,CIV,Female,08/27/2018,2,0
Female,Black,Civilian,369297,CIV,Female,08/27/2018,2,0
Male,Black,Civilian,369309,CIV,Male,08/27/2018,2,0
Female,Black,Civilian,369311,CIV,Female,08/27/2018,2,0
Female,Black,Civilian,369312,CIV,Female,08/27/2018,2,0
Male,Black,Civilian,369317,CIV,Male,09/04/2018,2,0
Male,Black,Civilian,369318,CIV,Male,09/13/2018,2,0
Female,Black,Civilian,369319,CIV,Female,09/04/2018,2,0
Male,Black,Civilian,369525,CIV,Male,09/24/2018,2,0
Male,Black,Civilian,369679,CIV,Male,10/22/2018,2,0
Male,Black,Civilian,369765,CIV,Male,11/07/2018,2,0
Female,Black,Civilian,369772,CIV,Female,11/07/2018,2,0
Female,Black,Civilian,369776,CIV,Female,11/13/2018,2,0
Male,Black,Civilian,369781,CIV,Male,11/19/2018,2,0
Male,Black,Civilian,369783,CIV,Male,11/19/2018,2,0
Female,Black,Civilian,369795,CIV,Female,12/10/2018,2,0
Male,Black,Civilian,369884,CIV,Male,01/07/2019,2,0
Female,Black,Civilian,369897,CIV,Female,01/14/2019,2,0
Female,Black,Civilian,370129,CIV,Female,02/11/2019,2,0
Male,Black,Civilian,370219,CIV,Male,03/18/2019,2,0
Female,Black,Civilian,370658,CIV,Female,06/10/2019,1,0
Female,Black,Civilian,370671,CIV,Female,06/10/2019,1,0
Female,Black,Civilian,370680,CIV,Female,06/10/2019,1,0
Female,Black,Civilian,370685,CIV,Female,06/10/2019,1,0
Female,Black,Civilian,370691,CIV,Female,06/10/2019,1,0
Male,Black,Civilian,370699,CIV,Male,06/14/2019,1,0
Male,Black,Civilian,370701,CIV,Male,06/14/2019,1,0
Female,Black,Civilian,370707,CIV,Female,06/14/2019,1,0
Female,Black,Civilian,370717,CIV,Female,06/14/2019,1,0
Female,Black,Civilian,370900,CIV,Female,06/17/2019,1,0
Female,Black,Civilian,370905,CIV,Female,06/17/2019,1,0
Female,Black,Civilian,370921,CIV,Female,06/24/2019,1,0
Male,Black,Civilian,370924,CIV,Male,06/24/2019,1,0
Female,Black,Civilian,370925,CIV,Female,06/24/2019,1,0
Female,Black,Civilian,370939,CIV,Female,07/08/2019,1,0
Female,Black,Civilian,371136,CIV,Female,07/23/2019,1,0
Male,Black,Civilian,371138,CIV,Male,07/23/2019,1,0
Female,Black,Civilian,371154,CIV,Female,09/16/2019,1,0
Male,Black,Civilian,371259,CIV,Male,09/23/2019,1,0
Male,Black,Civilian,371461,CIV,Male,10/01/2019,1,0
Male,Black,Civilian,371529,CIV,Male,10/15/2019,1,0
Male,Black,Civilian,371542,CIV,Male,11/04/2019,1,0
Female,Black,Civilian,371549,CIV,Female,11/08/2019,1,0
Female,Black,Civilian,371552,CIV,Female,11/12/2019,1,0
Female,Black,Civilian,371613,CIV,Female,11/25/2019,1,0
Female,Black,Civilian,371678,CIV,Female,12/02/2019,1,0
Female,Black,Civilian,371693,CIV,Female,12/09/2019,1,0
Female,Black,Civilian,371697,CIV,Female,12/16/2019,1,0
Male,Black,Civilian,371700,CIV,Male,12/16/2019,1,0
Male,Black,Civilian,371701,CIV,Male,12/16/2019,1,0
Male,Black,Civilian,371791,CIV,Male,01/10/2020,1,0
Female,Black,Civilian,372107,CIV,Female,02/03/2020,1,0
Male,Black,Civilian,372167,CIV,Male,02/10/2020,1,0
Male,Black,Civilian,372168,CIV,Male,02/10/2020,1,0
Female,Black,Civilian,372169,CIV,Female,02/10/2020,1,0
Female,Black,Civilian,372170,CIV,Female,02/10/2020,1,0
Male,Black,Civilian,372171,CIV,Male,02/10/2020,1,0
Female,Black,Civilian,372180,CIV,Female,02/18/2020,1,0
Female,Black,Civilian,372182,CIV,Female,02/18/2020,1,0
Female,Black,Civilian,372191,CIV,Female,02/18/2020,1,0
Male,Black,Civilian,372216,CIV,Male,03/09/2020,1,0
Female,Black,Civilian,372362,CIV,Female,03/23/2020,1,0
Male,Black,Civilian,372550,CIV,Male,05/28/2020,0,0
Female,Black,Civilian,372639,CIV,Female,09/14/2020,0,0
Male,Black,Civilian,372642,CIV,Male,10/05/2020,0,0
Female,Black,Civilian,372847,CIV,Female,04/26/2021,0,0
Female,Black,Civilian,372848,CIV,Female,05/03/2021,0,0
Male,Black,Civilian,311646,PCT,Male,01/12/1979,42,40
Male,Black,Civilian,325022,PCT,Male,02/20/1990,31,30
Male,Black,Civilian,325089,PCT,Male,02/20/1990,31,30
Male,Black,Civilian,326766,PCT,Male,09/21/1992,28,25
Male,Black,Civilian,328018,PCT,Male,02/17/1994,27,25
Male,Black,Civilian,329445,PCT,Male,09/25/1995,25,25
Male,Black,Civilian,329945,PCT,Male,07/29/1996,24,20
Male,Black,Civilian,332488,PCT,Male,03/03/1997,24,20
Male,Black,Civilian,340714,PCT,Male,11/17/2000,20,20
Male,Black,Civilian,340734,PCT,Male,11/17/2000,20,20
Male,Black,Civilian,341323,PCT,Male,02/23/2001,20,20
Male,Black,Civilian,341370,PCT,Male,02/23/2001,20,20
Male,Black,Civilian,341683,PCT,Male,04/27/2001,20,20
Male,Black,Civilian,343349,PCT,Male,10/12/2001,19,15
Male,Black,Civilian,344665,PCT,Male,09/13/2002,18,15
Male,Black,Civilian,344671,PCT,Male,09/13/2002,18,15
Male,Black,Civilian,345964,PCT,Male,09/19/2003,17,15
Male,Black,Civilian,351098,PCT,Male,12/08/2006,14,10
Male,Black,Civilian,352982,PCT,Male,09/10/2007,13,10
Male,Black,Civilian,353944,PCT,Male,03/10/2008,13,10
Male,Black,Civilian,353968,PCT,Male,03/10/2008,13,10
Male,Black,Civilian,355362,PCT,Male,04/03/2009,12,10
Male,Black,Civilian,355389,PCT,Male,04/03/2009,12,10
Male,Black,Civilian,356772,PCT,Male,09/10/2010,10,10
Male,Black,Civilian,356916,PCT,Male,01/07/2011,10,10
Male,Black,Civilian,357013,PCT,Male,04/01/2011,10,10
Male,Black,Civilian,357024,PCT,Male,04/01/2011,10,10
Male,Black,Civilian,357270,PCT,Male,06/29/2011,9,5
Male,Black,Civilian,357273,PCT,Male,06/29/2011,9,5
Male,Black,Civilian,357296,PCT,Male,06/29/2011,9,5
Male,Black,Civilian,358780,PCT,Male,04/22/2013,8,5
Male,Black,Civilian,359161,PCT,Male,08/30/2013,7,5
Male,Black,Civilian,359173,PCT,Male,08/30/2013,7,5
Male,Black,Civilian,359376,PCT,Male,10/16/2013,7,5
Male,Black,Civilian,359377,PCT,Male,10/16/2013,7,5
Male,Black,Civilian,359394,PCT,Male,10/16/2013,7,5
Male,Black,Civilian,359776,PCT,Male,02/14/2014,7,5
Male,Black,Civilian,359783,PCT,Male,02/14/2014,7,5
Male,Black,Civilian,359786,PCT,Male,02/14/2014,7,5
Male,Black,Civilian,359826,PCT,Male,02/14/2014,7,5
Male,Black,Civilian,361193,PCT,Male,04/29/2014,7,5
Male,Black,Civilian,361237,PCT,Male,04/29/2014,7,5
Male,Black,Civilian,361697,PCT,Male,09/04/2014,6,5
Male,Black,Civilian,361701,PCT,Male,09/04/2014,6,5
Male,Black,Civilian,361706,PCT,Male,09/04/2014,6,5
Male,Black,Civilian,361710,PCT,Male,09/04/2014,6,5
Male,Black,Civilian,362385,PCT,Male,02/20/2015,6,5
Male,Black,Civilian,363180,PCT,Male,09/18/2015,5,5
Male,Black,Civilian,363190,PCT,Male,09/18/2015,5,5
Male,Black,Civilian,363443,PCT,Male,12/11/2015,5,5
Male,Black,Civilian,363863,PCT,Male,03/01/2016,5,5
Male,Black,Civilian,364105,PCT,Male,06/08/2016,4,0
Male,Black,Civilian,364139,PCT,Male,06/08/2016,4,0
Male,Black,Civilian,364146,PCT,Male,06/08/2016,4,0
Male,Black,Civilian,364964,PCT,Male,08/26/2016,4,0
Male,Black,Civilian,364979,PCT,Male,08/26/2016,4,0
Male,Black,Civilian,364991,PCT,Male,08/26/2016,4,0
Male,Black,Civilian,364995,PCT,Male,08/26/2016,4,0
Male,Black,Civilian,365023,PCT,Male,08/26/2016,4,0
Male,Black,Civilian,365032,PCT,Male,08/26/2016,4,0
Male,Black,Civilian,365947,PCT,Male,02/24/2017,4,0
Male,Black,Civilian,365976,PCT,Male,02/24/2017,4,0
Male,Black,Civilian,366294,PCT,Male,04/21/2017,4,0
Male,Black,Civilian,366301,PCT,Male,04/21/2017,4,0
Male,Black,Civilian,366317,PCT,Male,04/21/2017,4,0
Male,Black,Civilian,367209,PCT,Male,08/25/2017,3,0
Male,Black,Civilian,367223,PCT,Male,08/25/2017,3,0
Male,Black,Civilian,367231,PCT,Male,08/25/2017,3,0
Male,Black,Civilian,367513,PCT,Male,10/27/2017,3,0
Male,Black,Civilian,368684,PCT,Male,05/01/2018,3,0
Male,Black,Civilian,369225,PCT,Male,08/24/2018,2,0
Male,Black,Civilian,369731,PCT,Male,10/29/2018,2,0
Male,Black,Civilian,369749,PCT,Male,10/29/2018,2,0
Male,Black,Civilian,369808,PCT,Male,12/27/2018,2,0
